// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Node Data File
// ================================================================================
//
// Data Structure:
// X Y Z 
//
// ================================================================================
0 100 38.46154022
0 92.27478027 42.69194794
0 100 46.15384674
0 53.84615326 0
0 57.34152603 7.694353104
0 61.53845978 0
0 0 61.53845978
0 7.749904156 57.35379791
0 0 53.84615326
0 46.15384674 100
0 42.78092194 92.23342133
0 38.46154022 100
0 38.46154022 0
0 42.62561798 7.758747101
0 46.15384674 0
0 7.656510353 42.71265793
0 0 38.46154022
0 0 46.15384674
0 61.53845978 100
0 57.38242722 92.22371674
0 53.84615326 100
0 100 53.84615326
0 92.3434906 57.28734207
0 100 61.53845978
0 84.61538696 100
0 81.37243652 92.10120392
0 76.92308044 100
0 82.88800049 82.88800049
0 89.22724915 89.22724915
0 0 23.07692337
0 7.915018559 19.22133636
0 0 15.38461494
0 17.11199951 17.11199951
0 10.77275181 10.77275181
0 100 76.92308044
0 92.08498383 80.77866364
0 100 84.61538696
0 15.38461494 0
0 18.62756348 7.898797989
0 23.07692337 0
0 23.07692337 100
0 19.22133636 92.08498383
0 15.38461494 100
0 17.11199951 82.88800049
0 10.77275181 89.22724915
0 100 15.38461494
0 92.08498383 19.22133636
0 100 23.07692337
0 89.22724915 10.77275181
0 82.88800049 17.11199951
0 76.92308044 0
0 81.37243652 7.898797989
0 84.61538696 0
0 0 84.61538696
0 7.898797989 81.37243652
0 0 76.92308044
0 63.44727325 14.68015385
0 55.42200089 16.52360535
0 50.02088547 10.91435528
0 36.28094482 15.13091373
0 44.9737587 16.72955704
0 63.71905518 84.86908722
0 55.95504761 83.87908173
0 50.03542328 88.96287537
0 85.1037674 36.74526215
0 83.30875397 45.04956818
0 89.08564758 50.02088547
0 14.41525555 36.93201447
0 16.37761307 44.47134781
0 10.91435528 49.97911453
0 83.62233734 55.53006744
0 85.58474731 63.06798553
0 15.06901169 63.57494736
0 16.72316742 55.01704407
0 7.625363827 66.99710083
0 0 69.2307663
0 100 30.76922989
0 92.47712708 33.09009552
0 92.55565643 66.88026428
0 100 69.2307663
0 66.94697571 7.497767448
0 69.2307663 0
0 7.444346905 33.1197319
0 0 30.76922989
0 33.17931366 92.38883209
0 30.76922989 100
0 37.28081894 84.52705383
0 32.97937012 7.63547039
0 30.76922989 0
0 69.2307663 100
0 67.02178192 92.3620224
0 45.15353394 84.15564728
0 49.45101166 78.3894577
0 41.02916336 76.94198608
0 32.51923752 77.54232025
0 50 50
0 46.94187927 59.15423584
0 54.29582214 58.13064575
0 59.11283112 53.08537292
0 51.84004211 41.03106308
0 45.62563324 42.73690033
0 44.56393433 36.22552109
0 40.88716888 46.91462708
0 41.72600174 54.14775848
0 57.84016037 45.80955505
0 50.30501556 21.59738541
0 49.71806335 30.19429016
0 57.18518448 24.8716507
0 58.01092148 31.95355415
0 24.34447098 36.95261383
0 24.61207962 43.94460297
0 32.45025635 42.52196503
0 21.59692383 49.70888138
0 30.0190258 50.60039902
0 75.38826752 56.05796814
0 67.54974365 57.47803497
0 75.65553284 63.04738617
0 78.40261078 50.30501556
0 69.98558807 49.41452026
