// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
0 0 7.160096645 3.162536144 0 8.580048323 1.581268072 0 7.942254384 1.054178715
0 0 7.160096645 3.162536144 0 6.913381577 1.581268072 0 7.942254384 1.054178715
1 0 10 0 0 8.580048323 1.581268072 0 7.942254384 1.054178715
1 0 10 0 0 8.333333254 0 0 7.942254384 1.054178715
2 0 6.666666508 0 0 6.913381577 1.581268072 0 7.942254384 1.054178715
2 0 6.666666508 0 0 8.333333254 0 0 7.942254384 1.054178715
0 0 7.160096645 3.162536144 0 8.588624716 3.710001469 0 9.059083144 2.473334312
0 0 7.160096645 3.162536144 0 8.580048323 1.581268072 0 9.059083144 2.473334312
3 0 10.01715279 4.257466793 0 8.588624716 3.710001469 0 9.059083144 2.473334312
3 0 10.01715279 4.257466793 0 10.00857639 2.128733397 0 9.059083144 2.473334312
1 0 10 0 0 8.580048323 1.581268072 0 9.059083144 2.473334312
1 0 10 0 0 10.00857639 2.128733397 0 9.059083144 2.473334312
0 0 7.160096645 3.162536144 0 5.344097972 3.342895627 0 5.517255227 4.170202494
0 0 7.160096645 3.162536144 0 6.511833191 4.493676186 0 5.517255227 4.170202494
4 0 3.528099298 3.52325511 0 5.344097972 3.342895627 0 5.517255227 4.170202494
4 0 3.528099298 3.52325511 0 4.695834517 4.674035668 0 5.517255227 4.170202494
5 0 5.863569736 5.824816227 0 6.511833191 4.493676186 0 5.517255227 4.170202494
5 0 5.863569736 5.824816227 0 4.695834517 4.674035668 0 5.517255227 4.170202494
6 0 10 20 0 8.558016062 18.38318157 0 7.92756621 18.92212105
6 0 10 20 0 8.333333254 20 0 7.92756621 18.92212105
7 0 7.116032124 16.76636314 0 8.558016062 18.38318157 0 7.92756621 18.92212105
7 0 7.116032124 16.76636314 0 6.891349316 18.38318157 0 7.92756621 18.92212105
8 0 6.666666508 20 0 8.333333254 20 0 7.92756621 18.92212105
8 0 6.666666508 20 0 6.891349316 18.38318157 0 7.92756621 18.92212105
9 0 10 15.59523773 0 8.558016062 16.18080044 0 9.038677375 17.45386696
9 0 10 15.59523773 0 10 17.79761887 0 9.038677375 17.45386696
7 0 7.116032124 16.76636314 0 8.558016062 16.18080044 0 9.038677375 17.45386696
7 0 7.116032124 16.76636314 0 8.558016062 18.38318157 0 9.038677375 17.45386696
6 0 10 20 0 10 17.79761887 0 9.038677375 17.45386696
6 0 10 20 0 8.558016062 18.38318157 0 9.038677375 17.45386696
10 0 3.52325511 16.47190094 0 5.319643617 16.61913204 0 5.488034487 15.79156494
10 0 3.52325511 16.47190094 0 4.674035668 15.30416584 0 5.488034487 15.79156494
7 0 7.116032124 16.76636314 0 5.319643617 16.61913204 0 5.488034487 15.79156494
7 0 7.116032124 16.76636314 0 6.470424175 15.45139694 0 5.488034487 15.79156494
11 0 5.824816227 14.13643074 0 4.674035668 15.30416584 0 5.488034487 15.79156494
11 0 5.824816227 14.13643074 0 6.470424175 15.45139694 0 5.488034487 15.79156494
12 0 8.618588448 12.99984837 0 7.221702337 13.56813955 0 7.186478933 14.63421408
12 0 8.618588448 12.99984837 0 7.867310286 14.88310575 0 7.186478933 14.63421408
11 0 5.824816227 14.13643074 0 7.221702337 13.56813955 0 7.186478933 14.63421408
11 0 5.824816227 14.13643074 0 6.470424175 15.45139694 0 7.186478933 14.63421408
7 0 7.116032124 16.76636314 0 7.867310286 14.88310575 0 7.186478933 14.63421408
7 0 7.116032124 16.76636314 0 6.470424175 15.45139694 0 7.186478933 14.63421408
7 0 7.116032124 16.76636314 0 8.558016062 16.18080044 0 8.578206857 15.12048308
7 0 7.116032124 16.76636314 0 7.867310286 14.88310575 0 8.578206857 15.12048308
9 0 10 15.59523773 0 8.558016062 16.18080044 0 8.578206857 15.12048308
9 0 10 15.59523773 0 9.309294224 14.29754305 0 8.578206857 15.12048308
12 0 8.618588448 12.99984837 0 7.867310286 14.88310575 0 8.578206857 15.12048308
12 0 8.618588448 12.99984837 0 9.309294224 14.29754305 0 8.578206857 15.12048308
13 0 13.33333302 20 0 13.12733173 18.44086647 0 12.08488782 18.96057765
13 0 13.33333302 20 0 11.66666651 20 0 12.08488782 18.96057765
14 0 12.92133045 16.88173294 0 13.12733173 18.44086647 0 12.08488782 18.96057765
14 0 12.92133045 16.88173294 0 11.46066523 18.44086647 0 12.08488782 18.96057765
6 0 10 20 0 11.66666651 20 0 12.08488782 18.96057765
6 0 10 20 0 11.46066523 18.44086647 0 12.08488782 18.96057765
9 0 10 15.59523773 0 10 17.79761887 0 10.97377682 17.49232356
9 0 10 15.59523773 0 11.46066523 16.23848534 0 10.97377682 17.49232356
6 0 10 20 0 10 17.79761887 0 10.97377682 17.49232356
6 0 10 20 0 11.46066523 18.44086647 0 10.97377682 17.49232356
14 0 12.92133045 16.88173294 0 11.46066523 16.23848534 0 10.97377682 17.49232356
14 0 12.92133045 16.88173294 0 11.46066523 18.44086647 0 10.97377682 17.49232356
15 0 16.47441483 16.48854446 0 15.31548262 15.37906265 0 14.51743189 15.87995275
15 0 16.47441483 16.48854446 0 14.69787264 16.6851387 0 14.51743189 15.87995275
16 0 14.15655041 14.26958084 0 15.31548262 15.37906265 0 14.51743189 15.87995275
16 0 14.15655041 14.26958084 0 13.53894043 15.57565689 0 14.51743189 15.87995275
14 0 12.92133045 16.88173294 0 14.69787264 16.6851387 0 14.51743189 15.87995275
14 0 12.92133045 16.88173294 0 13.53894043 15.57565689 0 14.51743189 15.87995275
17 0 3.241483688 7.115347862 0 1.620741844 6.891007185 0 1.080494563 7.927338123
17 0 3.241483688 7.115347862 0 1.620741844 8.557673931 0 1.080494563 7.927338123
18 0 0 6.666666508 0 1.620741844 6.891007185 0 1.080494563 7.927338123
18 0 0 6.666666508 0 0 8.333333254 0 1.080494563 7.927338123
19 0 0 10 0 1.620741844 8.557673931 0 1.080494563 7.927338123
19 0 0 10 0 0 8.333333254 0 1.080494563 7.927338123
20 0 4.257466793 9.982847214 0 3.749475241 8.549097538 0 2.49965016 9.032731692
20 0 4.257466793 9.982847214 0 2.128733397 9.991423607 0 2.49965016 9.032731692
17 0 3.241483688 7.115347862 0 3.749475241 8.549097538 0 2.49965016 9.032731692
17 0 3.241483688 7.115347862 0 1.620741844 8.557673931 0 2.49965016 9.032731692
19 0 0 10 0 2.128733397 9.991423607 0 2.49965016 9.032731692
19 0 0 10 0 1.620741844 8.557673931 0 2.49965016 9.032731692
4 0 3.528099298 3.52325511 0 3.384791493 5.319301486 0 4.211050908 5.4878064
4 0 3.528099298 3.52325511 0 4.695834517 4.674035668 0 4.211050908 5.4878064
17 0 3.241483688 7.115347862 0 3.384791493 5.319301486 0 4.211050908 5.4878064
17 0 3.241483688 7.115347862 0 4.552526712 6.470082045 0 4.211050908 5.4878064
5 0 5.863569736 5.824816227 0 4.695834517 4.674035668 0 4.211050908 5.4878064
5 0 5.863569736 5.824816227 0 4.552526712 6.470082045 0 4.211050908 5.4878064
21 0 7.202381134 8.630952835 0 6.532975435 7.227884531 0 5.43581152 7.190372308
21 0 7.202381134 8.630952835 0 5.221932411 7.873150349 0 5.43581152 7.190372308
5 0 5.863569736 5.824816227 0 6.532975435 7.227884531 0 5.43581152 7.190372308
5 0 5.863569736 5.824816227 0 4.552526712 6.470082045 0 5.43581152 7.190372308
17 0 3.241483688 7.115347862 0 5.221932411 7.873150349 0 5.43581152 7.190372308
17 0 3.241483688 7.115347862 0 4.552526712 6.470082045 0 5.43581152 7.190372308
17 0 3.241483688 7.115347862 0 3.749475241 8.549097538 0 4.900443872 8.576382637
17 0 3.241483688 7.115347862 0 5.221932411 7.873150349 0 4.900443872 8.576382637
20 0 4.257466793 9.982847214 0 3.749475241 8.549097538 0 4.900443872 8.576382637
20 0 4.257466793 9.982847214 0 5.729923964 9.306900024 0 4.900443872 8.576382637
21 0 7.202381134 8.630952835 0 5.221932411 7.873150349 0 4.900443872 8.576382637
21 0 7.202381134 8.630952835 0 5.729923964 9.306900024 0 4.900443872 8.576382637
1 0 10 0 0 11.46774483 1.558973432 0 12.08960756 1.039315621
1 0 10 0 0 11.66666651 0 0 12.08960756 1.039315621
22 0 12.93548965 3.117946863 0 11.46774483 1.558973432 0 12.08960756 1.039315621
22 0 12.93548965 3.117946863 0 13.13441133 1.558973432 0 12.08960756 1.039315621
23 0 13.33333302 0 0 11.66666651 0 0 12.08960756 1.039315621
23 0 13.33333302 0 0 13.13441133 1.558973432 0 12.08960756 1.039315621
3 0 10.01715279 4.257466793 0 11.47632122 3.687706828 0 10.98421415 2.458471219
3 0 10.01715279 4.257466793 0 10.00857639 2.128733397 0 10.98421415 2.458471219
22 0 12.93548965 3.117946863 0 11.47632122 3.687706828 0 10.98421415 2.458471219
22 0 12.93548965 3.117946863 0 11.46774483 1.558973432 0 10.98421415 2.458471219
1 0 10 0 0 10.00857639 2.128733397 0 10.98421415 2.458471219
1 0 10 0 0 11.46774483 1.558973432 0 10.98421415 2.458471219
22 0 12.93548965 3.117946863 0 13.60253525 4.480698228 0 14.56453832 4.162326892
22 0 12.93548965 3.117946863 0 14.71201706 3.321765542 0 14.56453832 4.162326892
24 0 14.26958084 5.843449593 0 13.60253525 4.480698228 0 14.56453832 4.162326892
24 0 14.26958084 5.843449593 0 15.37906265 4.684516907 0 14.56453832 4.162326892
25 0 16.48854446 3.525584221 0 14.71201706 3.321765542 0 14.56453832 4.162326892
25 0 16.48854446 3.525584221 0 15.37906265 4.684516907 0 14.56453832 4.162326892
26 0 11.61871529 6.360257626 0 12.94414806 6.101853609 0 12.94126193 5.107218027
26 0 11.61871529 6.360257626 0 12.27710247 4.739102244 0 12.94126193 5.107218027
24 0 14.26958084 5.843449593 0 12.94414806 6.101853609 0 12.94126193 5.107218027
24 0 14.26958084 5.843449593 0 13.60253525 4.480698228 0 12.94126193 5.107218027
22 0 12.93548965 3.117946863 0 12.27710247 4.739102244 0 12.94126193 5.107218027
22 0 12.93548965 3.117946863 0 13.60253525 4.480698228 0 12.94126193 5.107218027
22 0 12.93548965 3.117946863 0 11.47632122 3.687706828 0 11.52378591 4.578557094
22 0 12.93548965 3.117946863 0 12.27710247 4.739102244 0 11.52378591 4.578557094
3 0 10.01715279 4.257466793 0 11.47632122 3.687706828 0 11.52378591 4.578557094
3 0 10.01715279 4.257466793 0 10.81793404 5.308862209 0 11.52378591 4.578557094
26 0 11.61871529 6.360257626 0 12.27710247 4.739102244 0 11.52378591 4.578557094
26 0 11.61871529 6.360257626 0 10.81793404 5.308862209 0 11.52378591 4.578557094
27 0 3.162536144 12.83990383 0 1.581268072 11.41995192 0 1.054178715 12.05774562
27 0 3.162536144 12.83990383 0 1.581268072 13.08661842 0 1.054178715 12.05774562
19 0 0 10 0 1.581268072 11.41995192 0 1.054178715 12.05774562
19 0 0 10 0 0 11.66666651 0 1.054178715 12.05774562
28 0 0 13.33333302 0 1.581268072 13.08661842 0 1.054178715 12.05774562
28 0 0 13.33333302 0 0 11.66666651 0 1.054178715 12.05774562
27 0 3.162536144 12.83990383 0 3.710001469 11.41137552 0 2.473334312 10.94091702
27 0 3.162536144 12.83990383 0 1.581268072 11.41995192 0 2.473334312 10.94091702
20 0 4.257466793 9.982847214 0 3.710001469 11.41137552 0 2.473334312 10.94091702
20 0 4.257466793 9.982847214 0 2.128733397 9.991423607 0 2.473334312 10.94091702
19 0 0 10 0 1.581268072 11.41995192 0 2.473334312 10.94091702
19 0 0 10 0 2.128733397 9.991423607 0 2.473334312 10.94091702
27 0 3.162536144 12.83990383 0 3.342895627 14.65590239 0 4.170202494 14.48274517
27 0 3.162536144 12.83990383 0 4.493676186 13.48816729 0 4.170202494 14.48274517
10 0 3.52325511 16.47190094 0 3.342895627 14.65590239 0 4.170202494 14.48274517
10 0 3.52325511 16.47190094 0 4.674035668 15.30416584 0 4.170202494 14.48274517
11 0 5.824816227 14.13643074 0 4.493676186 13.48816729 0 4.170202494 14.48274517
11 0 5.824816227 14.13643074 0 4.674035668 15.30416584 0 4.170202494 14.48274517
29 0 20 6.666666508 0 18.44086647 6.872668266 0 18.96057765 7.915112178
29 0 20 6.666666508 0 20 8.333333254 0 18.96057765 7.915112178
30 0 16.88173294 7.078670025 0 18.44086647 6.872668266 0 18.96057765 7.915112178
30 0 16.88173294 7.078670025 0 18.44086647 8.539335012 0 18.96057765 7.915112178
31 0 20 10 0 20 8.333333254 0 18.96057765 7.915112178
31 0 20 10 0 18.44086647 8.539335012 0 18.96057765 7.915112178
31 0 20 10 0 18.44086647 8.539335012 0 17.49232356 9.026223342
31 0 20 10 0 17.79761887 10 0 17.49232356 9.026223342
30 0 16.88173294 7.078670025 0 18.44086647 8.539335012 0 17.49232356 9.026223342
30 0 16.88173294 7.078670025 0 16.23848534 8.539335012 0 17.49232356 9.026223342
32 0 15.59523773 10 0 17.79761887 10 0 17.49232356 9.026223342
32 0 15.59523773 10 0 16.23848534 8.539335012 0 17.49232356 9.026223342
25 0 16.48854446 3.525584221 0 15.37906265 4.684516907 0 15.87995275 5.482567946
25 0 16.48854446 3.525584221 0 16.6851387 5.302127123 0 15.87995275 5.482567946
24 0 14.26958084 5.843449593 0 15.37906265 4.684516907 0 15.87995275 5.482567946
24 0 14.26958084 5.843449593 0 15.57565689 6.461059809 0 15.87995275 5.482567946
30 0 16.88173294 7.078670025 0 16.6851387 5.302127123 0 15.87995275 5.482567946
30 0 16.88173294 7.078670025 0 15.57565689 6.461059809 0 15.87995275 5.482567946
31 0 20 10 0 18.41579723 11.45564318 0 18.94386482 12.08153979
31 0 20 10 0 20 11.66666651 0 18.94386482 12.08153979
33 0 16.83159447 12.91128635 0 18.41579723 11.45564318 0 18.94386482 12.08153979
33 0 16.83159447 12.91128635 0 18.41579723 13.12230968 0 18.94386482 12.08153979
34 0 20 13.33333302 0 20 11.66666651 0 18.94386482 12.08153979
34 0 20 13.33333302 0 18.41579723 13.12230968 0 18.94386482 12.08153979
32 0 15.59523773 10 0 16.2134161 11.45564318 0 17.47561073 10.97042878
32 0 15.59523773 10 0 17.79761887 10 0 17.47561073 10.97042878
33 0 16.83159447 12.91128635 0 16.2134161 11.45564318 0 17.47561073 10.97042878
33 0 16.83159447 12.91128635 0 18.41579723 11.45564318 0 17.47561073 10.97042878
31 0 20 10 0 17.79761887 10 0 17.47561073 10.97042878
31 0 20 10 0 18.41579723 11.45564318 0 17.47561073 10.97042878
33 0 16.83159447 12.91128635 0 15.49407244 13.5904336 0 15.82085323 14.55647055
33 0 16.83159447 12.91128635 0 16.65300465 14.69991541 0 15.82085323 14.55647055
16 0 14.15655041 14.26958084 0 15.49407244 13.5904336 0 15.82085323 14.55647055
16 0 14.15655041 14.26958084 0 15.31548262 15.37906265 0 15.82085323 14.55647055
15 0 16.47441483 16.48854446 0 16.65300465 14.69991541 0 15.82085323 14.55647055
15 0 16.47441483 16.48854446 0 15.31548262 15.37906265 0 15.82085323 14.55647055
35 0 13.43382931 11.46644115 0 13.79518986 12.868011 0 14.80732473 12.88243612
35 0 13.43382931 11.46644115 0 15.13271189 12.18886375 0 14.80732473 12.88243612
16 0 14.15655041 14.26958084 0 13.79518986 12.868011 0 14.80732473 12.88243612
16 0 14.15655041 14.26958084 0 15.49407244 13.5904336 0 14.80732473 12.88243612
33 0 16.83159447 12.91128635 0 15.13271189 12.18886375 0 14.80732473 12.88243612
33 0 16.83159447 12.91128635 0 15.49407244 13.5904336 0 14.80732473 12.88243612
32 0 15.59523773 10 0 14.51453352 10.73322058 0 15.28688717 11.4592425
32 0 15.59523773 10 0 16.2134161 11.45564318 0 15.28688717 11.4592425
35 0 13.43382931 11.46644115 0 14.51453352 10.73322058 0 15.28688717 11.4592425
35 0 13.43382931 11.46644115 0 15.13271189 12.18886375 0 15.28688717 11.4592425
33 0 16.83159447 12.91128635 0 16.2134161 11.45564318 0 15.28688717 11.4592425
33 0 16.83159447 12.91128635 0 15.13271189 12.18886375 0 15.28688717 11.4592425
12 0 8.618588448 12.99984837 0 9.364367485 11.4887228 0 8.45979468 11.3959144
12 0 8.618588448 12.99984837 0 7.634618759 12.10507298 0 8.45979468 11.3959144
36 0 10.11014652 9.977597237 0 9.364367485 11.4887228 0 8.45979468 11.3959144
36 0 10.11014652 9.977597237 0 8.380397797 10.59394741 0 8.45979468 11.3959144
37 0 6.650649071 11.21029758 0 7.634618759 12.10507298 0 8.45979468 11.3959144
37 0 6.650649071 11.21029758 0 8.380397797 10.59394741 0 8.45979468 11.3959144
37 0 6.650649071 11.21029758 0 6.237732649 12.67336416 0 7.031351248 12.78219223
37 0 6.650649071 11.21029758 0 7.634618759 12.10507298 0 7.031351248 12.78219223
11 0 5.824816227 14.13643074 0 6.237732649 12.67336416 0 7.031351248 12.78219223
11 0 5.824816227 14.13643074 0 7.221702337 13.56813955 0 7.031351248 12.78219223
